#time,accel_x,accel_y,accel_z
3050.033475,-10362.883188,-1480.411884,306.438199
3050.033813,-10288.862594,-1480.411884,306.438199
3050.034151,-9622.677246,-1110.308913,-459.657299
3050.034488,-9548.656652,-2294.638420,-229.828649
3050.034826,-10066.800811,-2294.638420,1149.143247
3050.035164,-9844.739029,-1998.556043,766.095498
3050.035501,-9178.553681,-740.205942,689.485948
3050.035839,-9844.739029,-592.164754,766.095498
3050.036177,-10362.883188,-370.102971,766.095498
3050.036514,-11103.089130,-666.185348,995.924147
3050.036852,-10066.800811,0.000000,919.314598
3050.037189,-9400.615463,592.164754,2145.067394
3050.037527,-9844.739029,1480.411884,1072.533697
3050.037865,-10362.883188,148.041188,383.047749
3050.038202,-10140.821405,0.000000,-766.095498
3050.038540,-8956.491898,296.082377,-1072.533697
3050.038878,-9178.553681,1628.453072,-689.485948
3050.039215,-9992.780217,814.226536,-1838.629195
3050.039553,-10214.842000,74.020594,-1838.629195
3050.039891,-9918.759623,0.000000,-1915.238745
3050.040228,-9400.615463,74.020594,-1762.019645
3050.040566,-9474.636058,0.000000,-2145.067394
3050.040903,-10510.924376,-1258.350101,-2374.896044
3050.041241,-9548.656652,-1702.473667,-2757.943793
3050.041579,-9474.636058,-2590.720797,-1149.143247
3050.041916,-9770.718434,-1480.411884,612.876398
3050.042254,-10436.903782,-2368.659014,-766.095498
3050.042592,-11399.171507,-1332.370696,-1532.190996
3050.042929,-10436.903782,-2590.720797,-3140.991542
3050.043267,-9918.759623,-2960.823768,-1302.362347
3050.043605,-9770.718434,-2072.576638,383.047749
3050.043942,-10066.800811,-2368.659014,-995.924147
3050.044280,-10732.986159,-740.205942,-1608.800546
3050.044617,-10436.903782,-2294.638420,-1762.019645
3050.044955,-10584.944971,-2368.659014,-459.657299
3050.045293,-10436.903782,-2368.659014,76.609550
3050.045630,-10807.006753,-1332.370696,-1838.629195
3050.045968,-11103.089130,-1850.514855,-3983.696590
3050.046306,-9622.677246,-3256.906145,-4903.011187
3050.046643,-8512.368333,-4219.173869,-3064.381992
3050.046981,-8734.430116,-3849.070898,-1762.019645
3050.047319,-8882.471304,-3330.926739,-1608.800546
3050.047656,-9696.697840,-2590.720797,-2528.115143
3050.047994,-9992.780217,-2368.659014,-2451.505594
3050.048332,-9918.759623,-2590.720797,-2221.676944
3050.048669,-10436.903782,-2886.803174,-2757.943793
3050.049007,-10955.047942,-3701.029710,-1685.410096
3050.049344,-10955.047942,-4737.318029,-1225.752797
3050.049682,-8364.327145,-5033.400406,-766.095498
3050.050020,-8290.306550,-4811.338623,-612.876398
3050.050357,-8290.306550,-3627.009116,842.705048
3050.050695,-9770.718434,-3034.844362,0.000000
3050.051033,-11103.089130,-1628.453072,-383.047749
3050.051370,-11103.089130,-592.164754,-2221.676944
3050.051708,-10955.047942,-1258.350101,-2451.505594
3050.052046,-11103.089130,-2294.638420,-1302.362347
3050.052383,-10140.821405,-3182.885551,-1225.752797
3050.052721,-9474.636058,-3330.926739,0.000000
3050.053058,-8882.471304,-2368.659014,-1608.800546
3050.053396,-9326.594869,-3552.988522,-2374.896044
3050.053734,-9992.780217,-4071.132681,-2145.067394
3050.054071,-9548.656652,-4589.276840,-2374.896044
3050.054409,-8956.491898,-2664.741391,-1532.190996
3050.054747,-10066.800811,-2368.659014,-1225.752797
3050.055084,-10807.006753,-1628.453072,-3140.991542
3050.055422,-11695.253884,-3404.947333,-4519.963438
3050.055760,-11103.089130,-4515.256246,-3217.601092
3050.056097,-9622.677246,-4885.359217,-2068.457845
3050.056435,-9178.553681,-4515.256246,-1532.190996
3050.056772,-9326.594869,-4293.194464,-2451.505594
3050.057110,-9400.615463,-4885.359217,-2987.772442
3050.057448,-10807.006753,-3627.009116,-2298.286494
3050.057785,-9770.718434,-740.205942,-2221.676944
3050.058123,-10362.883188,0.000000,-2451.505594
3050.058461,-11325.150913,0.000000,-1302.362347
3050.058798,-12583.501014,0.000000,-1072.533697
3050.059136,-11103.089130,518.144159,-1302.362347
3050.059474,-8734.430116,-1184.329507,-919.314598
3050.059811,-8438.347739,-1776.494261,1378.971896
3050.060149,-9992.780217,-1554.432478,306.438199
3050.060486,-9918.759623,0.000000,-1991.848295
3050.060824,-9178.553681,0.000000,-3370.820191
3050.061162,-9104.533087,-888.247130,-2911.162892
3050.061499,-11325.150913,148.041188,-3524.039291
3050.061837,-10510.924376,-444.123565,-4903.011187
3050.062175,-8216.285956,-740.205942,-3217.601092
3050.062512,-8142.265362,-1036.288319,-766.095498
3050.062850,-9622.677246,-1110.308913,-1225.752797
3050.063188,-11177.109724,-1258.350101,-766.095498
3050.063525,-10807.006753,-2072.576638,-153.219100
3050.063863,-9252.574275,-2220.617826,229.828649
3050.064201,-9474.636058,-2294.638420,689.485948
3050.064538,-11029.068536,-888.247130,2374.896044
3050.064876,-11103.089130,-592.164754,-306.438199
3050.065213,-11029.068536,-962.267725,-2451.505594
3050.065551,-11029.068536,-1184.329507,-3217.601092
3050.065889,-10436.903782,-1702.473667,-2834.553343
3050.066226,-9770.718434,-2146.597232,-1838.629195
3050.066564,-8512.368333,-2738.761985,-2834.553343
3050.066902,-8808.450710,-2738.761985,-2298.286494
3050.067239,-9918.759623,-2590.720797,-1532.190996
3050.067577,-9696.697840,-2738.761985,-919.314598
3050.067915,-10584.944971,-2220.617826,0.000000
3050.068252,-11029.068536,-2368.659014,-1225.752797
3050.068590,-11473.192101,-1628.453072,-1455.581446
3050.068927,-11325.150913,-2886.803174,-2987.772442
3050.069265,-9844.739029,-3849.070898,-4596.572988
3050.069603,-9474.636058,-5033.400406,-4443.353888
3050.069940,-8216.285956,-5033.400406,-5132.839837
3050.070278,-7698.141797,-5255.462188,-4596.572988
3050.070616,-9326.594869,-5699.585753,-3140.991542
3050.070953,-8808.450710,-4441.235652,-2911.162892
3050.071291,-10807.006753,-3182.885551,-306.438199
3050.071629,-10362.883188,-666.185348,153.219100
3050.071966,-11103.089130,-444.123565,689.485948
3050.072304,-12583.501014,-592.164754,842.705048
3050.072641,-12065.356855,-1924.535449,0.000000
3050.072979,-11917.315666,-2442.679609,-842.705048
3050.073317,-10066.800811,-2812.782580,-1838.629195
3050.073654,-7772.162391,-4663.297435,-1762.019645
3050.073992,-7328.038826,-4219.173869,-1838.629195
3050.074330,-8068.244768,-3182.885551,-1762.019645
3050.074667,-8364.327145,-1554.432478,-1685.410096
3050.075005,-9918.759623,74.020594,-2681.334243
3050.075343,-11547.212695,-444.123565,-3217.601092
3050.075680,-13841.851115,-518.144159,-2757.943793
3050.076018,-10955.047942,-1998.556043,-3677.258390
3050.076356,-9030.512492,-3627.009116,-1302.362347
3050.076693,-8290.306550,-6587.832884,689.485948
3050.077031,-8142.265362,-6809.894666,919.314598
3050.077368,-9104.533087,-6587.832884,-76.609550
3050.077706,-9030.512492,-5033.400406,-1685.410096
3050.078044,-10362.883188,-4071.132681,-2834.553343
3050.078381,-11325.150913,-2442.679609,-4749.792088
3050.078719,-12065.356855,-2368.659014,-4673.182538
3050.079057,-10510.924376,-2442.679609,-3907.087040
3050.079394,-9104.533087,-4219.173869,-1532.190996
3050.079732,-9252.574275,-2442.679609,689.485948
3050.080070,-10510.924376,-2664.741391,1072.533697
3050.080407,-11769.274478,-2442.679609,76.609550
3050.080745,-11991.336260,-3701.029710,-1915.238745
3050.081082,-10881.027347,-3849.070898,-2604.724693
3050.081420,-9696.697840,-3108.864956,-689.485948
3050.081758,-8882.471304,-2368.659014,-1455.581446
