#time,accel_x,accel_y,accel_z
3239.021666,-10140.821405,-3256.906145,2451.505594
3239.022004,-10881.027347,-2368.659014,2221.676944
3239.022341,-9252.574275,-962.267725,1072.533697
3239.022679,-9918.759623,-1036.288319,1532.190996
3239.023017,-11029.068536,-814.226536,2604.724693
3239.023355,-9696.697840,-962.267725,1455.581446
3239.023692,-9326.594869,-370.102971,2451.505594
3239.024030,-9400.615463,0.000000,1838.629195
3239.024368,-9474.636058,-370.102971,1378.971896
3239.024705,-10288.862594,814.226536,1072.533697
3239.025043,-9474.636058,740.205942,459.657299
3239.025381,-9474.636058,1258.350101,-153.219100
3239.025719,-9548.656652,1776.494261,536.266849
3239.026056,-10288.862594,888.247130,-153.219100
3239.026394,-10584.944971,0.000000,-842.705048
3239.026732,-9918.759623,0.000000,-612.876398
3239.027070,-8660.409521,0.000000,0.000000
3239.027407,-9104.533087,-592.164754,1762.019645
3239.027745,-9770.718434,-444.123565,2451.505594
3239.028083,-10732.986159,-814.226536,2298.286494
3239.028420,-11325.150913,-1110.308913,3064.381992
3239.028758,-11029.068536,-1406.391290,3294.210641
3239.029096,-11325.150913,-1850.514855,4136.915689
3239.029434,-10881.027347,-962.267725,4290.134789
3239.029771,-10214.842000,-1850.514855,3983.696590
3239.030109,-9918.759623,-2146.597232,4596.572988
3239.030447,-9400.615463,-2516.700203,4673.182538
3239.030784,-10362.883188,-2368.659014,4366.744339
3239.031122,-10288.862594,-3108.864956,3983.696590
3239.031460,-9326.594869,-2738.761985,2834.553343
3239.031798,-9178.553681,-3627.009116,3524.039291
3239.032135,-8438.347739,-4145.153275,4136.915689
3239.032473,-8438.347739,-3997.112087,4596.572988
3239.032811,-9548.656652,-4737.318029,4443.353888
3239.033149,-10807.006753,-5329.482782,4826.401637
3239.033486,-11473.192101,-5329.482782,3677.258390
3239.033824,-11251.130318,-5995.668130,3600.648841
3239.034162,-9548.656652,-4663.297435,1762.019645
3239.034499,-8438.347739,-5255.462188,1302.362347
3239.034837,-9030.512492,-5847.626942,1685.410096
3239.035175,-8734.430116,-5847.626942,1455.581446
3239.035513,-9548.656652,-5181.441594,2757.943793
3239.035850,-10881.027347,-4071.132681,2451.505594
3239.036188,-11695.253884,-4145.153275,2221.676944
3239.036526,-11399.171507,-3108.864956,1915.238745
3239.036864,-10436.903782,-3108.864956,2757.943793
3239.037201,-10140.821405,-2516.700203,3447.429741
3239.037539,-10955.047942,-2146.597232,3983.696590
3239.037877,-11473.192101,-1036.288319,2834.553343
3239.038214,-10955.047942,-1184.329507,229.828649
3239.038552,-10732.986159,-1480.411884,-612.876398
3239.038890,-9178.553681,-1406.391290,-689.485948
3239.039228,-7846.182985,-2442.679609,-1608.800546
3239.039565,-7402.059420,-1998.556043,-1762.019645
3239.039903,-8734.430116,-1924.535449,-1532.190996
3239.040241,-10362.883188,-1998.556043,-1532.190996
3239.040579,-10214.842000,-1628.453072,-1608.800546
3239.040916,-9474.636058,-2442.679609,0.000000
3239.041254,-10140.821405,-2294.638420,1072.533697
3239.041592,-9770.718434,-1480.411884,0.000000
3239.041929,-9474.636058,-296.082377,-536.266849
3239.042267,-9548.656652,-1036.288319,-1608.800546
3239.042605,-9918.759623,-1998.556043,-1225.752797
3239.042943,-10807.006753,-2294.638420,-766.095498
3239.043280,-9104.533087,-1184.329507,-766.095498
3239.043618,-9474.636058,-444.123565,306.438199
3239.043956,-10658.965565,-592.164754,1378.971896
3239.044294,-9474.636058,296.082377,2374.896044
3239.044627,-11547.212695,2516.700203,2604.724693
3239.044965,-12435.459826,4663.297435,383.047749
3239.045302,-12657.521608,4811.338623,-1532.190996
3239.045640,-11843.295072,2590.720797,-383.047749
3239.045977,-9178.553681,1110.308913,0.000000
3239.046315,-7994.224174,1406.391290,2221.676944
3239.046652,-9104.533087,1554.432478,2681.334243
3239.046990,-11103.089130,222.061783,1838.629195
3239.047327,-11769.274478,-370.102971,1685.410096
3239.047665,-10214.842000,740.205942,2145.067394
3239.048002,-9548.656652,2812.782580,1608.800546
3239.048340,-9622.677246,3997.112087,0.000000
3239.048677,-10362.883188,3775.050304,-2068.457845
3239.049015,-9252.574275,2146.597232,-1991.848295
3239.049352,-7402.059420,1480.411884,0.000000
3239.049689,-7846.182985,222.061783,2681.334243
3239.050027,-10436.903782,-1406.391290,5669.106685
3239.050364,-10881.027347,-1850.514855,5132.839837
3239.050702,-9844.739029,148.041188,2987.772442
3239.051039,-8660.409521,2220.617826,2221.676944
3239.051377,-9474.636058,4145.153275,612.876398
3239.051714,-11177.109724,3256.906145,612.876398
3239.052052,-10881.027347,3923.091493,-1685.410096
3239.052389,-10436.903782,3330.926739,-2145.067394
3239.052727,-11029.068536,1554.432478,842.705048
3239.053064,-10510.924376,-370.102971,1149.143247
3239.053402,-10362.883188,-2072.576638,383.047749
3239.053739,-9326.594869,-1406.391290,-306.438199
3239.054077,-9104.533087,-1332.370696,-1302.362347
3239.054414,-10288.862594,-2072.576638,-2451.505594
3239.054752,-10584.944971,-1924.535449,-3370.820191
3239.055089,-9252.574275,-1258.350101,-4290.134789
3239.055427,-9548.656652,-1480.411884,-3140.991542
3239.055764,-10436.903782,-2442.679609,-1991.848295
3239.056102,-10955.047942,-4293.194464,-995.924147
3239.056439,-10214.842000,-4367.215058,-536.266849
3239.056777,-9178.553681,-3404.947333,0.000000
3239.057114,-9770.718434,-3404.947333,536.266849
3239.057452,-11547.212695,-4663.297435,919.314598
3239.057789,-9844.739029,-4885.359217,-153.219100
3239.058127,-8438.347739,-3034.844362,1532.190996
3239.058464,-9252.574275,-1924.535449,2911.162892
3239.058802,-11251.130318,-1628.453072,2681.334243
3239.059139,-12361.439231,-1628.453072,1149.143247
3239.059477,-11399.171507,-740.205942,306.438199
3239.059814,-10214.842000,740.205942,306.438199
3239.060152,-11473.192101,1332.370696,459.657299
3239.060489,-11325.150913,74.020594,-76.609550
3239.060827,-9548.656652,-2072.576638,-1532.190996
3239.061164,-7254.018232,-2220.617826,-153.219100
3239.061502,-7105.977043,-1332.370696,2528.115143
3239.061839,-9770.718434,-2368.659014,2911.162892
3239.062177,-10214.842000,-2294.638420,536.266849
3239.062514,-10214.842000,-962.267725,-842.705048
3239.062852,-10288.862594,888.247130,612.876398
3239.063189,-10140.821405,1480.411884,229.828649
3239.063526,-10955.047942,-296.082377,766.095498
3239.063864,-9474.636058,-1184.329507,-76.609550
3239.064201,-7254.018232,-2146.597232,1378.971896
3239.064539,-8438.347739,-2294.638420,4903.011187
3239.064876,-9992.780217,-2738.761985,4979.620737
3239.065214,-11695.253884,-2146.597232,2987.772442
3239.065551,-10584.944971,-666.185348,-153.219100
3239.065889,-8956.491898,1258.350101,-995.924147
3239.066226,-10732.986159,2072.576638,842.705048
3239.066564,-11547.212695,1184.329507,-1532.190996
3239.066901,-9622.677246,1628.453072,-3447.429741
3239.067239,-9178.553681,814.226536,-1991.848295
