#time,accel_x,accel_y,accel_z
3327.431366,-11103.089130,-814.226536,1762.019645
3327.431704,-10732.986159,-222.061783,1072.533697
3327.432041,-10214.842000,222.061783,612.876398
3327.432379,-10807.006753,370.102971,1072.533697
3327.432717,-11325.150913,-296.082377,306.438199
3327.433054,-10658.965565,0.000000,76.609550
3327.433392,-9696.697840,-148.041188,612.876398
3327.433730,-9178.553681,222.061783,306.438199
3327.434067,-10436.903782,-814.226536,689.485948
3327.434405,-10584.944971,-1702.473667,153.219100
3327.434743,-9326.594869,-1628.453072,459.657299
3327.435081,-9252.574275,-1184.329507,689.485948
3327.435418,-9400.615463,-1184.329507,306.438199
3327.435756,-9844.739029,-1998.556043,-459.657299
3327.436094,-10066.800811,-2368.659014,0.000000
3327.436431,-9474.636058,-1702.473667,383.047749
3327.436769,-8882.471304,-1110.308913,995.924147
3327.437107,-9844.739029,-1184.329507,1608.800546
3327.437444,-10288.862594,-2220.617826,1302.362347
3327.437782,-10732.986159,-1628.453072,1838.629195
3327.438120,-9844.739029,-888.247130,2911.162892
3327.438457,-9844.739029,0.000000,3907.087040
3327.438795,-10881.027347,74.020594,3370.820191
3327.439133,-11251.130318,-666.185348,2757.943793
3327.439471,-10732.986159,0.000000,2911.162892
3327.439808,-9918.759623,74.020594,3907.087040
3327.440146,-9474.636058,370.102971,4443.353888
3327.440484,-10214.842000,-666.185348,2987.772442
3327.440821,-10362.883188,-518.144159,2681.334243
3327.441159,-10436.903782,-1184.329507,2298.286494
3327.441497,-9252.574275,-1702.473667,2681.334243
3327.441834,-9178.553681,-1480.411884,2145.067394
3327.442172,-9622.677246,-2146.597232,1608.800546
3327.442510,-9400.615463,-2368.659014,-689.485948
3327.442848,-9252.574275,-4441.235652,-306.438199
3327.443185,-9400.615463,-4663.297435,1455.581446
3327.443523,-8364.327145,-5255.462188,1838.629195
3327.443861,-9252.574275,-3775.050304,2221.676944
3327.444198,-10066.800811,-4071.132681,1991.848295
3327.444536,-10807.006753,-4367.215058,919.314598
3327.444874,-9992.780217,-4441.235652,2987.772442
3327.445211,-10658.965565,-4737.318029,3907.087040
3327.445549,-10584.944971,-2960.823768,4979.620737
3327.445887,-11251.130318,-2516.700203,2681.334243
3327.446224,-10807.006753,-2590.720797,1991.848295
3327.446562,-10288.862594,-2516.700203,1915.238745
3327.446900,-10436.903782,-3330.926739,2681.334243
3327.447238,-9696.697840,-3775.050304,2604.724693
3327.447575,-9770.718434,-2812.782580,3907.087040
3327.447913,-11695.253884,-2146.597232,3753.867940
3327.448251,-10732.986159,-1332.370696,2298.286494
3327.448588,-10066.800811,-1184.329507,153.219100
3327.448926,-9844.739029,-2072.576638,612.876398
3327.449264,-9696.697840,-2368.659014,1072.533697
3327.449601,-9030.512492,-2886.803174,1455.581446
3327.449939,-9326.594869,-3330.926739,1608.800546
3327.450277,-10140.821405,-3849.070898,3294.210641
3327.450615,-10066.800811,-3849.070898,2681.334243
3327.450952,-8438.347739,-3034.844362,2528.115143
3327.451290,-8660.409521,-3330.926739,4290.134789
3327.451628,-9474.636058,-2812.782580,4903.011187
3327.451965,-10881.027347,-1036.288319,4596.572988
3327.452303,-10807.006753,0.000000,2834.553343
3327.452641,-10584.944971,740.205942,1838.629195
3327.452978,-11177.109724,-1258.350101,2987.772442
3327.453316,-10214.842000,-1998.556043,2681.334243
3327.453654,-7994.224174,-1554.432478,2987.772442
3327.453991,-7994.224174,-1258.350101,3907.087040
3327.454329,-9696.697840,-1258.350101,3600.648841
3327.454667,-11991.336260,-2442.679609,3294.210641
3327.455005,-11917.315666,-222.061783,2451.505594
3327.455342,-10066.800811,1332.370696,383.047749
3327.455680,-10881.027347,1628.453072,0.000000
3327.456018,-11399.171507,-74.020594,-995.924147
3327.456355,-9622.677246,-2960.823768,-1991.848295
3327.456693,-7698.141797,-3627.009116,766.095498
3327.457031,-8808.450710,-4737.318029,3524.039291
3327.457368,-11769.274478,-4737.318029,3753.867940
3327.457706,-11769.274478,-4071.132681,766.095498
3327.458044,-9030.512492,-3108.864956,153.219100
3327.458382,-9104.533087,-2516.700203,2221.676944
3327.458719,-10807.006753,-2812.782580,2528.115143
3327.459057,-10066.800811,-2516.700203,1608.800546
3327.459395,-10066.800811,-2146.597232,2451.505594
3327.459732,-11399.171507,-1184.329507,3447.429741
3327.460070,-11695.253884,-2072.576638,2604.724693
3327.460408,-10362.883188,-2294.638420,3064.381992
3327.460745,-8438.347739,-3182.885551,3064.381992
3327.461083,-7994.224174,-3108.864956,3294.210641
3327.461421,-8364.327145,-1850.514855,4826.401637
3327.461758,-9548.656652,-1036.288319,6052.154434
3327.462096,-11843.295072,444.123565,4519.963438
3327.462434,-12213.398043,1184.329507,919.314598
3327.462772,-11547.212695,1628.453072,459.657299
3327.463109,-10436.903782,-814.226536,1915.238745
3327.463447,-9400.615463,-1924.535449,2757.943793
3327.463785,-8882.471304,-1332.370696,1302.362347
3327.464122,-7846.182985,-2590.720797,766.095498
3327.464460,-9400.615463,-3923.091493,1991.848295
3327.464798,-9918.759623,-4737.318029,3753.867940
3327.465135,-8586.388927,-4663.297435,4290.134789
3327.465473,-8512.368333,-2146.597232,4903.011187
3327.465811,-10807.006753,-1036.288319,3677.258390
3327.466149,-12583.501014,222.061783,1532.190996
3327.466486,-12139.377449,-1258.350101,0.000000
3327.466824,-11251.130318,-2738.761985,2681.334243
3327.467162,-9844.739029,-2886.803174,3140.991542
3327.467499,-9252.574275,-1850.514855,2757.943793
3327.467837,-9252.574275,-2886.803174,1149.143247
3327.468175,-8068.244768,-5033.400406,459.657299
3327.468512,-9178.553681,-5699.585753,1838.629195
3327.468850,-10288.862594,-3256.906145,3600.648841
3327.469188,-9770.718434,962.267725,689.485948
3327.469525,-10955.047942,296.082377,-383.047749
3327.469863,-14063.912898,0.000000,-1378.971896
3327.470201,-11547.212695,-3849.070898,-536.266849
3327.470539,-9474.636058,-2368.659014,842.705048
3327.470876,-7105.977043,-2294.638420,1149.143247
3327.471214,-10066.800811,-3478.967927,1149.143247
3327.471552,-12139.377449,-5551.544565,0.000000
3327.471889,-8882.471304,-6587.832884,153.219100
3327.472227,-7550.100608,-2590.720797,2757.943793
3327.472565,-8734.430116,-1480.411884,1608.800546
3327.472902,-12287.418637,-2072.576638,995.924147
3327.473240,-12509.480420,-2072.576638,-689.485948
3327.473578,-8068.244768,-444.123565,1608.800546
3327.473916,-8068.244768,888.247130,4060.306139
3327.474253,-12361.439231,518.144159,4903.011187
3327.474591,-14508.036463,-1184.329507,2221.676944
3327.474929,-9918.759623,-666.185348,-76.609550
3327.475266,-5847.626942,518.144159,1685.410096
3327.475604,-6513.812290,444.123565,4673.182538
3327.475942,-11325.150913,-888.247130,2451.505594
3327.476279,-10436.903782,0.000000,-3064.381992
3327.476617,-8882.471304,2590.720797,-2221.676944
3327.476955,-9326.594869,2886.803174,1762.019645
3327.477292,-12139.377449,1702.473667,2068.457845
3327.477630,-12657.521608,740.205942,-689.485948
3327.477968,-8956.491898,1184.329507,-3370.820191
3327.478306,-8068.244768,0.000000,-459.657299
3327.478643,-10066.800811,-1702.473667,2681.334243
3327.478981,-9474.636058,-3034.844362,766.095498
3327.479319,-7698.141797,-1850.514855,-536.266849
3327.479656,-8808.450710,-1036.288319,0.000000
3327.479994,-11325.150913,-1406.391290,459.657299
3327.480332,-13101.645173,-2516.700203,919.314598
3327.480669,-9622.677246,0.000000,-536.266849
3327.481007,-8660.409521,1110.308913,612.876398
3327.481345,-12731.542202,1480.411884,1915.238745
3327.481683,-13767.830521,-370.102971,0.000000
3327.482020,-9844.739029,-962.267725,-536.266849
3327.482358,-5847.626942,-1184.329507,919.314598
3327.482696,-9474.636058,-2368.659014,3907.087040
3327.483033,-12879.583391,-2294.638420,1532.190996
3327.483371,-8956.491898,222.061783,-2757.943793
3327.483709,-8956.491898,74.020594,-1838.629195
3327.484046,-10066.800811,962.267725,-995.924147
3327.484384,-11843.295072,-74.020594,-995.924147
3327.484722,-10584.944971,222.061783,-1532.190996
3327.485059,-7402.059420,592.164754,-995.924147
3327.485397,-10436.903782,-444.123565,459.657299
3327.485735,-13175.665768,-518.144159,459.657299
3327.486072,-9622.677246,-888.247130,-1302.362347
3327.486410,-7254.018232,0.000000,-383.047749
3327.486747,-8364.327145,-1184.329507,1149.143247
3327.487085,-11029.068536,-666.185348,1149.143247
3327.487423,-9696.697840,-592.164754,612.876398
3327.487760,-8734.430116,296.082377,995.924147
3327.488098,-11325.150913,1036.288319,2451.505594
3327.488435,-13767.830521,740.205942,1838.629195
3327.488773,-10955.047942,2590.720797,842.705048
3327.489110,-8068.244768,2146.597232,0.000000
3327.489448,-9400.615463,444.123565,1608.800546
3327.489785,-10807.006753,0.000000,76.609550
3327.490123,-8734.430116,-148.041188,-689.485948
