#time,accel_x,accel_y,accel_z
3039.445808,-9548.656652,222.061783,-306.438199
3039.446146,-9474.636058,0.000000,-612.876398
3039.446483,-9548.656652,222.061783,229.828649
3039.446820,-9992.780217,-518.144159,0.000000
3039.447158,-9844.739029,-296.082377,-919.314598
3039.447495,-9030.512492,0.000000,-1378.971896
3039.447832,-9400.615463,-1184.329507,-612.876398
3039.448170,-9474.636058,-1184.329507,76.609550
3039.448507,-9918.759623,-888.247130,-153.219100
3039.448845,-9696.697840,-296.082377,76.609550
3039.449182,-9622.677246,370.102971,0.000000
3039.449519,-10510.924376,-296.082377,229.828649
3039.449857,-11695.253884,0.000000,306.438199
3039.450194,-10214.842000,-740.205942,0.000000
3039.450531,-9844.739029,222.061783,919.314598
3039.450869,-9770.718434,0.000000,-459.657299
3039.451206,-10807.006753,-518.144159,0.000000
3039.451543,-10732.986159,-1554.432478,-842.705048
3039.451881,-8956.491898,-666.185348,-1378.971896
3039.452218,-9178.553681,148.041188,0.000000
3039.452555,-11103.089130,-1036.288319,-1225.752797
3039.452893,-10658.965565,-1406.391290,-1532.190996
3039.453230,-10214.842000,-1702.473667,-1378.971896
3039.453568,-9918.759623,-740.205942,-1149.143247
3039.453905,-10140.821405,-962.267725,-1072.533697
3039.454242,-10510.924376,-2516.700203,-1608.800546
3039.454580,-9400.615463,-2960.823768,-1685.410096
3039.454917,-8660.409521,-3108.864956,-459.657299
3039.455254,-9474.636058,-1406.391290,766.095498
3039.455592,-10732.986159,-2146.597232,-612.876398
3039.455929,-11251.130318,-1184.329507,-2221.676944
3039.456266,-9992.780217,-1850.514855,-1838.629195
3039.456604,-10066.800811,-1406.391290,229.828649
3039.456941,-8808.450710,-1332.370696,1225.752797
3039.457279,-10288.862594,-1036.288319,842.705048
3039.457616,-10510.924376,-888.247130,306.438199
3039.457953,-9474.636058,-296.082377,-1225.752797
3039.458291,-10288.862594,-740.205942,383.047749
3039.458628,-10881.027347,0.000000,-306.438199
3039.458965,-10510.924376,-666.185348,-2604.724693
3039.459303,-10510.924376,-592.164754,-3983.696590
3039.459640,-8882.471304,-2220.617826,-4979.620737
3039.459977,-8142.265362,-3182.885551,-3140.991542
3039.460315,-8734.430116,-3701.029710,-2604.724693
3039.460652,-8512.368333,-2738.761985,-2604.724693
3039.460989,-9326.594869,-2368.659014,-3217.601092
3039.461327,-10140.821405,-3034.844362,-2911.162892
3039.461664,-10658.965565,-2590.720797,-2834.553343
3039.462002,-10881.027347,-4367.215058,-3524.039291
3039.462339,-10658.965565,-4367.215058,-3294.210641
3039.462676,-10066.800811,-6661.853478,-3524.039291
3039.463014,-8734.430116,-7031.956449,-2451.505594
3039.463351,-7550.100608,-6809.894666,-1455.581446
3039.463688,-8808.450710,-5329.482782,-1072.533697
3039.464026,-9918.759623,-4071.132681,-1302.362347
3039.464363,-11473.192101,-3627.009116,-2681.334243
3039.464700,-10881.027347,-2294.638420,-2604.724693
3039.465038,-11547.212695,-2812.782580,-2528.115143
3039.465375,-11621.233289,-3627.009116,-1532.190996
3039.465713,-10658.965565,-4145.153275,-1532.190996
3039.466050,-9770.718434,-3552.988522,0.000000
3039.466387,-9548.656652,-3256.906145,-689.485948
3039.466725,-9696.697840,-3552.988522,-1685.410096
3039.467062,-10288.862594,-3552.988522,-1608.800546
3039.467399,-9696.697840,-3478.967927,-1762.019645
3039.467737,-9178.553681,-1332.370696,-995.924147
3039.468074,-10362.883188,370.102971,-995.924147
3039.468411,-11547.212695,-592.164754,-2451.505594
3039.468749,-11547.212695,-2146.597232,-3294.210641
3039.469086,-10436.903782,-3330.926739,-1685.410096
3039.469423,-9770.718434,-2738.761985,612.876398
3039.469761,-8586.388927,-2368.659014,229.828649
3039.470098,-8734.430116,-2368.659014,-1532.190996
3039.470436,-9474.636058,-2368.659014,-1532.190996
3039.470773,-9326.594869,-962.267725,-1149.143247
3039.471110,-9474.636058,962.267725,-306.438199
3039.471448,-9400.615463,1480.411884,-919.314598
3039.471785,-10658.965565,1258.350101,-842.705048
3039.472122,-12065.356855,814.226536,-383.047749
3039.472460,-10732.986159,814.226536,-995.924147
3039.472797,-7772.162391,-444.123565,-612.876398
3039.473134,-8586.388927,-2442.679609,1302.362347
3039.473472,-9844.739029,-1702.473667,0.000000
3039.473809,-9696.697840,-1110.308913,-2298.286494
3039.474147,-9104.533087,-1406.391290,-2757.943793
3039.474484,-9918.759623,-2812.782580,-3753.867940
3039.474821,-11399.171507,-1110.308913,-5209.449386
3039.475159,-10214.842000,-1480.411884,-6281.983084
3039.475496,-8216.285956,-2664.741391,-4213.525239
3039.475833,-8142.265362,-3256.906145,-2451.505594
3039.476171,-10066.800811,-3256.906145,-2298.286494
3039.476508,-11843.295072,-2812.782580,-2374.896044
3039.476845,-10807.006753,-4145.153275,-1838.629195
3039.477183,-10436.903782,-3552.988522,-1532.190996
3039.477520,-10510.924376,-3552.988522,0.000000
3039.477857,-11325.150913,-2590.720797,229.828649
3039.478195,-10584.944971,-2368.659014,-2221.676944
3039.478532,-11103.089130,-2220.617826,-2681.334243
3039.478870,-11399.171507,-1924.535449,-2298.286494
