#time,accel_x,accel_y,accel_z
3169.698791,-10955.047942,-1998.556043,5132.839837
3169.699129,-11473.192101,-2220.617826,3983.696590
3169.699467,-11029.068536,-740.205942,2604.724693
3169.699805,-9474.636058,0.000000,2757.943793
3169.700143,-8882.471304,1110.308913,2221.676944
3169.700481,-9474.636058,444.123565,1838.629195
3169.700819,-9918.759623,444.123565,76.609550
3169.701157,-8956.491898,1554.432478,-536.266849
3169.701495,-9844.739029,1258.350101,383.047749
3169.701833,-9178.553681,74.020594,536.266849
3169.702171,-9104.533087,-370.102971,-995.924147
3169.702509,-9178.553681,-222.061783,229.828649
3169.702847,-8586.388927,444.123565,76.609550
3169.703186,-9178.553681,222.061783,0.000000
3169.703524,-10140.821405,-518.144159,0.000000
3169.703862,-9474.636058,-148.041188,-1378.971896
3169.704200,-10584.944971,-370.102971,919.314598
3169.704538,-10732.986159,-296.082377,1455.581446
3169.704876,-10140.821405,-444.123565,1072.533697
3169.705214,-10584.944971,-1184.329507,1149.143247
3169.705552,-11473.192101,-1332.370696,1072.533697
3169.705890,-11473.192101,-1110.308913,1302.362347
3169.706228,-10584.944971,-444.123565,1762.019645
3169.706566,-10288.862594,0.000000,2145.067394
3169.706904,-11029.068536,-296.082377,1991.848295
3169.707242,-12361.439231,-962.267725,2374.896044
3169.707580,-10066.800811,-740.205942,1762.019645
3169.707918,-9474.636058,-592.164754,2911.162892
3169.708256,-9992.780217,74.020594,3064.381992
3169.708595,-10807.006753,-1332.370696,1225.752797
3169.708933,-10658.965565,-2072.576638,76.609550
3169.709271,-8882.471304,-2294.638420,306.438199
3169.709609,-8586.388927,-1850.514855,1608.800546
3169.709947,-8808.450710,-1924.535449,1455.581446
3169.710285,-9178.553681,-1924.535449,0.000000
3169.710623,-9696.697840,-1776.494261,-229.828649
3169.710961,-9030.512492,-2368.659014,-306.438199
3169.711299,-9252.574275,-2072.576638,1149.143247
3169.711637,-9992.780217,-1850.514855,2374.896044
3169.711975,-9696.697840,-1924.535449,1532.190996
3169.712313,-9770.718434,-1110.308913,2145.067394
3169.712651,-10881.027347,-1406.391290,2374.896044
3169.712989,-10362.883188,-1036.288319,2604.724693
3169.713327,-10362.883188,-1184.329507,1838.629195
3169.713665,-9992.780217,-888.247130,2528.115143
3169.714004,-9844.739029,74.020594,2374.896044
3169.714342,-10881.027347,444.123565,2451.505594
3169.714680,-11325.150913,0.000000,1225.752797
3169.715018,-10510.924376,-370.102971,0.000000
3169.715356,-10955.047942,-444.123565,-153.219100
3169.715694,-9770.718434,-1110.308913,-919.314598
3169.716032,-9326.594869,-1628.453072,-1838.629195
3169.716370,-9474.636058,-2590.720797,-2298.286494
3169.716708,-9474.636058,-2960.823768,-3217.601092
3169.717046,-9030.512492,-2738.761985,-2911.162892
3169.717384,-9178.553681,-3404.947333,-2757.943793
3169.717722,-8956.491898,-3997.112087,-1608.800546
3169.718060,-9622.677246,-3923.091493,-2681.334243
3169.718398,-9474.636058,-2886.803174,-1072.533697
3169.718736,-10288.862594,-3330.926739,-766.095498
3169.719074,-10510.924376,-3034.844362,0.000000
3169.719413,-10066.800811,-2738.761985,-612.876398
3169.719751,-10066.800811,-3108.864956,459.657299
3169.720088,-10288.862594,-2072.576638,919.314598
3169.720426,-10510.924376,-1850.514855,1072.533697
3169.720763,-11251.130318,-370.102971,536.266849
3169.721101,-10362.883188,518.144159,-383.047749
3169.721438,-11029.068536,888.247130,612.876398
3169.721776,-10955.047942,1850.514855,0.000000
3169.722113,-10362.883188,1332.370696,153.219100
3169.722451,-10510.924376,2368.659014,1149.143247
3169.722788,-10362.883188,2664.741391,76.609550
3169.723126,-10066.800811,2294.638420,919.314598
3169.723463,-10584.944971,2072.576638,919.314598
3169.723801,-10066.800811,1850.514855,1455.581446
3169.724138,-10288.862594,2072.576638,2068.457845
3169.724476,-10288.862594,1628.453072,1838.629195
3169.724813,-9474.636058,1702.473667,1762.019645
3169.725151,-9548.656652,1406.391290,1762.019645
3169.725488,-9474.636058,2368.659014,1608.800546
3169.725826,-9252.574275,2072.576638,919.314598
3169.726164,-9400.615463,1702.473667,766.095498
3169.726501,-8660.409521,1406.391290,995.924147
3169.726839,-8364.327145,1480.411884,1991.848295
3169.727176,-9326.594869,1332.370696,2911.162892
3169.727514,-9252.574275,1628.453072,2528.115143
3169.727851,-10066.800811,2220.617826,2068.457845
3169.728189,-10362.883188,1776.494261,1685.410096
3169.728526,-10436.903782,2442.679609,1149.143247
3169.728864,-11177.109724,2146.597232,766.095498
3169.729201,-9992.780217,1110.308913,-383.047749
3169.729539,-9696.697840,1036.288319,-919.314598
3169.729876,-10140.821405,0.000000,-612.876398
3169.730214,-10066.800811,0.000000,-306.438199
3169.730551,-10955.047942,-1110.308913,-1455.581446
3169.730889,-10510.924376,-1184.329507,-1149.143247
3169.731226,-10658.965565,-370.102971,-1378.971896
3169.731564,-11251.130318,-1998.556043,-1762.019645
3169.731901,-10140.821405,-2146.597232,-1455.581446
3169.732239,-10362.883188,-2072.576638,-1378.971896
3169.732576,-10436.903782,-1554.432478,-995.924147
3169.732914,-9992.780217,-1702.473667,-1991.848295
3169.733251,-10584.944971,-2294.638420,-689.485948
3169.733589,-9770.718434,-2220.617826,-383.047749
3169.733927,-9622.677246,-2738.761985,1072.533697
3169.734264,-10288.862594,-2220.617826,2987.772442
3169.734602,-9474.636058,-2072.576638,2298.286494
3169.734939,-10288.862594,-1258.350101,2604.724693
3169.735277,-9918.759623,-740.205942,1991.848295
3169.735614,-9844.739029,74.020594,1455.581446
3169.735952,-10214.842000,814.226536,995.924147
3169.736289,-9770.718434,296.082377,0.000000
3169.736627,-8882.471304,1110.308913,-1378.971896
3169.736964,-9104.533087,0.000000,-1225.752797
3169.737302,-9400.615463,-1110.308913,-383.047749
3169.737639,-9178.553681,-962.267725,-612.876398
3169.737977,-9474.636058,-888.247130,0.000000
3169.738314,-9770.718434,-592.164754,153.219100
3169.738652,-9844.739029,-1036.288319,-306.438199
3169.738989,-10140.821405,-1036.288319,229.828649
3169.739327,-10732.986159,-962.267725,383.047749
3169.739664,-10658.965565,-1036.288319,306.438199
3169.740002,-10955.047942,-962.267725,536.266849
3169.740339,-10584.944971,-1258.350101,306.438199
3169.740677,-10214.842000,-2146.597232,612.876398
3169.741015,-9696.697840,-2516.700203,689.485948
3169.741352,-9622.677246,-1850.514855,1225.752797
3169.741690,-10436.903782,-1924.535449,1455.581446
3169.742027,-10288.862594,-962.267725,842.705048
3169.742365,-9696.697840,-962.267725,306.438199
3169.742702,-10214.842000,-444.123565,229.828649
3169.743040,-10066.800811,-518.144159,306.438199
3169.743377,-10362.883188,-518.144159,0.000000
3169.743715,-9696.697840,-962.267725,612.876398
3169.744052,-9474.636058,-1036.288319,1072.533697
3169.744390,-9622.677246,-1332.370696,1225.752797
3169.744727,-9918.759623,-1702.473667,919.314598
3169.745065,-10362.883188,-1332.370696,1838.629195
3169.745402,-10288.862594,-666.185348,-229.828649
3169.745740,-9918.759623,0.000000,-459.657299
3169.746077,-9918.759623,74.020594,-306.438199
3169.746415,-9770.718434,74.020594,-995.924147
3169.746752,-10066.800811,1332.370696,-1225.752797
3169.747090,-9918.759623,962.267725,0.000000
3169.747427,-10066.800811,1036.288319,0.000000
3169.747765,-10214.842000,592.164754,919.314598
3169.748103,-10732.986159,1184.329507,2451.505594
3169.748440,-10732.986159,1702.473667,2451.505594
3169.748778,-10881.027347,2442.679609,1991.848295
3169.749115,-10362.883188,2664.741391,1915.238745
3169.749453,-9770.718434,2886.803174,306.438199
3169.749790,-9696.697840,3108.864956,0.000000
3169.750128,-9770.718434,3108.864956,-306.438199
3169.750465,-9474.636058,1850.514855,-842.705048
3169.750803,-9622.677246,2146.597232,-689.485948
3169.751140,-9326.594869,1036.288319,-1302.362347
3169.751478,-9178.553681,1110.308913,-1149.143247
3169.751815,-9844.739029,-370.102971,-842.705048
3169.752153,-9844.739029,-666.185348,-1608.800546
