#time,accel_x,accel_y,accel_z
3437.756569,-9474.636058,-666.185348,-1072.533697
3437.756907,-9918.759623,-2220.617826,229.828649
3437.757245,-9548.656652,-2072.576638,306.438199
3437.757582,-9474.636058,-2146.597232,842.705048
3437.757920,-10066.800811,-1258.350101,459.657299
3437.758258,-10140.821405,-2368.659014,995.924147
3437.758595,-11843.295072,-1998.556043,1225.752797
3437.758933,-10066.800811,-1110.308913,383.047749
3437.759271,-9326.594869,-1480.411884,995.924147
3437.759609,-10732.986159,-740.205942,2681.334243
3437.759946,-10881.027347,-1554.432478,919.314598
3437.760284,-10584.944971,-370.102971,1838.629195
3437.760622,-9918.759623,0.000000,1838.629195
3437.760959,-10362.883188,222.061783,2068.457845
3437.761297,-11547.212695,518.144159,919.314598
3437.761635,-10288.862594,-592.164754,766.095498
3437.761973,-9326.594869,444.123565,459.657299
3437.762310,-9400.615463,0.000000,1302.362347
3437.762648,-9992.780217,296.082377,919.314598
3437.762986,-9770.718434,-1480.411884,0.000000
3437.763323,-9696.697840,-1406.391290,383.047749
3437.763661,-9252.574275,-518.144159,536.266849
3437.763999,-9104.533087,-962.267725,459.657299
3437.764337,-9696.697840,-1406.391290,1149.143247
3437.764674,-9622.677246,-2072.576638,1455.581446
3437.765012,-9844.739029,-2294.638420,1915.238745
3437.765350,-9326.594869,-1628.453072,2911.162892
3437.765688,-9400.615463,-2146.597232,4443.353888
3437.766025,-10288.862594,-2368.659014,4749.792088
3437.766363,-10658.965565,-1998.556043,3983.696590
3437.766701,-11251.130318,-1258.350101,4673.182538
3437.767038,-10362.883188,-962.267725,4519.963438
3437.767376,-9622.677246,-740.205942,4060.306139
3437.767714,-10732.986159,-1332.370696,3064.381992
3437.768052,-10140.821405,-1110.308913,1608.800546
3437.768389,-10288.862594,-2072.576638,1685.410096
3437.768727,-9918.759623,-2516.700203,2068.457845
3437.769065,-9252.574275,-2368.659014,1455.581446
3437.769402,-10288.862594,-1850.514855,2068.457845
3437.769740,-10066.800811,-2368.659014,1302.362347
3437.770078,-10436.903782,-3256.906145,612.876398
3437.770416,-10066.800811,-4219.173869,1762.019645
3437.770753,-9252.574275,-3701.029710,1838.629195
3437.771091,-9548.656652,-4367.215058,1991.848295
3437.771429,-10436.903782,-3849.070898,2145.067394
3437.771766,-10658.965565,-4367.215058,919.314598
3437.772104,-9844.739029,-4145.153275,612.876398
3437.772442,-9548.656652,-5921.647536,2068.457845
3437.772780,-9178.553681,-5847.626942,3370.820191
3437.773117,-9548.656652,-5181.441594,3600.648841
3437.773455,-10436.903782,-3478.967927,4060.306139
3437.773793,-10881.027347,-2368.659014,3064.381992
3437.774130,-11103.089130,-888.247130,2681.334243
3437.774468,-10658.965565,-1258.350101,2374.896044
3437.774806,-9696.697840,-1850.514855,2068.457845
3437.775144,-10140.821405,-2072.576638,4136.915689
3437.775481,-10066.800811,-1258.350101,4290.134789
3437.775819,-10510.924376,-2146.597232,3447.429741
3437.776157,-10436.903782,-1998.556043,2681.334243
3437.776494,-9696.697840,-2220.617826,3064.381992
3437.776832,-9178.553681,-1924.535449,3294.210641
3437.777170,-9400.615463,-1702.473667,2834.553343
3437.777508,-10436.903782,-370.102971,1991.848295
