#time,accel_x,accel_y,accel_z
3046.567445,-10510.924376,-592.164754,0.000000
3046.567783,-9622.677246,-592.164754,-689.485948
3046.568121,-10140.821405,-1776.494261,-919.314598
3046.568458,-9474.636058,-2220.617826,0.000000
3046.568796,-9622.677246,-1702.473667,383.047749
3046.569134,-9252.574275,-518.144159,612.876398
3046.569472,-9400.615463,-370.102971,229.828649
3046.569810,-10510.924376,-592.164754,1149.143247
3046.570148,-11325.150913,-888.247130,1149.143247
3046.570486,-9548.656652,-148.041188,229.828649
3046.570823,-9474.636058,814.226536,1915.238745
3046.571161,-9992.780217,148.041188,459.657299
3046.571499,-10732.986159,222.061783,383.047749
3046.571837,-10214.842000,518.144159,76.609550
3046.572175,-9104.533087,296.082377,-995.924147
3046.572513,-9474.636058,1332.370696,-306.438199
3046.572851,-10362.883188,222.061783,-1685.410096
3046.573188,-10066.800811,0.000000,-1608.800546
3046.573526,-9474.636058,148.041188,-2145.067394
3046.573864,-9844.739029,-296.082377,-1378.971896
3046.574202,-10214.842000,-222.061783,-1685.410096
3046.574540,-10807.006753,-1406.391290,-2068.457845
3046.574878,-9844.739029,-1628.453072,-2451.505594
3046.575215,-8882.471304,-3108.864956,-1991.848295
3046.575553,-9326.594869,-2664.741391,-153.219100
3046.575891,-9770.718434,-2590.720797,-766.095498
3046.576229,-10658.965565,-2590.720797,-2757.943793
3046.576567,-10436.903782,-2738.761985,-3064.381992
3046.576905,-10658.965565,-2960.823768,-1302.362347
3046.577243,-9326.594869,-2960.823768,0.000000
3046.577580,-10288.862594,-1776.494261,-1455.581446
3046.577918,-11251.130318,-1850.514855,-1149.143247
3046.578256,-9770.718434,-2590.720797,-1838.629195
3046.578594,-10362.883188,-2368.659014,153.219100
3046.578932,-10955.047942,-1628.453072,0.000000
3046.579270,-10955.047942,-1480.411884,-2221.676944
3046.579608,-11177.109724,-1924.535449,-4213.525239
3046.579945,-9844.739029,-3256.906145,-4213.525239
3046.580283,-8068.244768,-3034.844362,-2757.943793
3046.580621,-8734.430116,-3478.967927,-1991.848295
3046.580959,-8956.491898,-2738.761985,-1302.362347
3046.581297,-9622.677246,-2072.576638,-1762.019645
3046.581635,-10288.862594,-1554.432478,-2221.676944
3046.581972,-10658.965565,-1258.350101,-1991.848295
3046.582310,-11103.089130,-2590.720797,-2834.553343
3046.582648,-10140.821405,-3701.029710,-2834.553343
3046.582986,-9178.553681,-4959.379811,-2911.162892
3046.583324,-8734.430116,-5107.421000,-459.657299
3046.583662,-8216.285956,-4811.338623,0.000000
3046.584000,-7994.224174,-3923.091493,76.609550
3046.584337,-9622.677246,-3108.864956,-612.876398
3046.584675,-11399.171507,-2220.617826,-995.924147
3046.585013,-10955.047942,-592.164754,-1608.800546
3046.585351,-10807.006753,-2146.597232,-1608.800546
3046.585689,-11177.109724,-2516.700203,229.828649
3046.586027,-10658.965565,-3108.864956,-536.266849
3046.586365,-9844.739029,-2368.659014,0.000000
3046.586702,-9474.636058,-2442.679609,-459.657299
3046.587040,-9474.636058,-3923.091493,-1838.629195
3046.587378,-9622.677246,-4367.215058,-2528.115143
3046.587716,-8882.471304,-3256.906145,-2145.067394
3046.588054,-9400.615463,-2590.720797,-383.047749
3046.588392,-9918.759623,-1406.391290,-1225.752797
3046.588730,-11769.274478,-1110.308913,-3294.210641
3046.589067,-11917.315666,-2220.617826,-4060.306139
3046.589405,-10955.047942,-4737.318029,-3983.696590
3046.589743,-9252.574275,-5033.400406,-2145.067394
3046.590081,-8660.409521,-4441.235652,-2451.505594
3046.590419,-8882.471304,-4441.235652,-3140.991542
3046.590757,-9844.739029,-4441.235652,-3217.601092
3046.591094,-10436.903782,-3256.906145,-3753.867940
3046.591432,-9844.739029,-888.247130,-2834.553343
3046.591770,-9918.759623,-740.205942,-2221.676944
3046.592108,-10955.047942,0.000000,-1608.800546
3046.592446,-12213.398043,0.000000,-612.876398
3046.592784,-11177.109724,0.000000,-689.485948
3046.593122,-8660.409521,-592.164754,0.000000
3046.593459,-9400.615463,-1332.370696,1608.800546
3046.593797,-10362.883188,-1258.350101,919.314598
3046.594135,-9770.718434,0.000000,-2528.115143
3046.594473,-8586.388927,222.061783,-2604.724693
3046.594811,-9030.512492,-518.144159,-2528.115143
3046.595149,-10881.027347,370.102971,-3600.648841
3046.595487,-10140.821405,74.020594,-4903.011187
3046.595824,-8956.491898,-444.123565,-3064.381992
3046.596162,-8808.450710,-592.164754,-1838.629195
3046.596500,-10288.862594,-518.144159,-1915.238745
3046.596838,-10658.965565,-1776.494261,-1532.190996
3046.597176,-9844.739029,-2960.823768,-76.609550
3046.597514,-9104.533087,-2516.700203,612.876398
3046.597852,-10288.862594,-2220.617826,1072.533697
3046.598189,-11547.212695,-1776.494261,919.314598
3046.598527,-11399.171507,-1850.514855,-1378.971896
3046.598865,-11103.089130,-2220.617826,-2681.334243
3046.599203,-10584.944971,-2368.659014,-2298.286494
3046.599541,-9992.780217,-2960.823768,-1838.629195
3046.599879,-9474.636058,-3256.906145,-2374.896044
3046.600216,-8290.306550,-2960.823768,-2834.553343
3046.600554,-9622.677246,-3775.050304,-1838.629195
3046.600892,-10066.800811,-3108.864956,-1455.581446
3046.601230,-8956.491898,-3108.864956,-612.876398
3046.601568,-10510.924376,-1850.514855,1072.533697
3046.601906,-10510.924376,-1332.370696,-229.828649
3046.602244,-11695.253884,-1480.411884,-2221.676944
3046.602581,-11695.253884,-2590.720797,-3524.039291
3046.602919,-9696.697840,-4293.194464,-5056.230287
3046.603257,-9844.739029,-4737.318029,-4290.134789
3046.603595,-7846.182985,-5107.421000,-4903.011187
3046.603933,-7920.203579,-5403.503377,-3830.477490
3046.604271,-9178.553681,-5477.523971,-3217.601092
3046.604609,-9770.718434,-3627.009116,-1762.019645
3046.604946,-11399.171507,-2294.638420,-153.219100
3046.605284,-10658.965565,-444.123565,-229.828649
3046.605622,-11991.336260,-592.164754,306.438199
3046.605960,-11621.233289,-1110.308913,-1072.533697
3046.606298,-11325.150913,-1480.411884,-536.266849
3046.606636,-10955.047942,-2960.823768,-153.219100
3046.606973,-8364.327145,-2664.741391,-1915.238745
3046.607311,-7698.141797,-4219.173869,-1225.752797
3046.607649,-8956.491898,-2960.823768,-919.314598
3046.607987,-9252.574275,-2146.597232,-919.314598
3046.608325,-9400.615463,0.000000,-1838.629195
3046.608663,-10288.862594,1480.411884,-2528.115143
3046.609001,-10732.986159,888.247130,-3217.601092
3046.609338,-12583.501014,0.000000,-2451.505594
3046.609676,-11029.068536,-1480.411884,-3524.039291
3046.610014,-8956.491898,-3997.112087,-2604.724693
3046.610352,-8364.327145,-5033.400406,-1302.362347
3046.610690,-7328.038826,-7105.977043,-1608.800546
3046.611028,-8216.285956,-5921.647536,-1532.190996
3046.611366,-8216.285956,-4811.338623,-1455.581446
3046.611703,-9918.759623,-3923.091493,-2528.115143
3046.612041,-11621.233289,-2220.617826,-4213.525239
3046.612379,-12361.439231,-2516.700203,-4290.134789
3046.612717,-10807.006753,-3627.009116,-3677.258390
3046.613055,-9178.553681,-4663.297435,229.828649
3046.613393,-9474.636058,-3849.070898,1991.848295
3046.613731,-10436.903782,-3775.050304,1455.581446
3046.614068,-10436.903782,-3923.091493,383.047749
3046.614406,-11399.171507,-4219.173869,-1302.362347
3046.614744,-11769.274478,-4737.318029,-2068.457845
3046.615082,-9696.697840,-2590.720797,-1991.848295
3046.615420,-9844.739029,-1628.453072,-1149.143247
3046.615758,-10140.821405,0.000000,-2374.896044
3046.616095,-10362.883188,740.205942,-4596.572988
3046.616433,-11251.130318,1110.308913,-3753.867940
3046.616771,-11547.212695,-814.226536,-3064.381992
3046.617109,-10955.047942,-2664.741391,-2834.553343
3046.617447,-9770.718434,-3182.885551,-1762.019645
3046.617785,-7772.162391,-2590.720797,-612.876398
3046.618123,-6883.915261,-2590.720797,-153.219100
3046.618460,-8438.347739,-1924.535449,-919.314598
3046.618798,-10436.903782,-740.205942,-1302.362347
3046.619136,-11843.295072,-444.123565,-2451.505594
3046.619474,-11399.171507,-592.164754,-2604.724693
3046.619812,-9104.533087,-740.205942,-1685.410096
3046.620150,-9252.574275,-888.247130,0.000000
3046.620488,-8586.388927,-296.082377,-919.314598
3046.620825,-9104.533087,-740.205942,-1532.190996
3046.621163,-9252.574275,-2368.659014,-766.095498
3046.621501,-10066.800811,-2368.659014,0.000000
3046.621839,-11251.130318,-1406.391290,919.314598
3046.622176,-11399.171507,0.000000,-229.828649
3046.622514,-11177.109724,0.000000,-2451.505594
3046.622851,-11029.068536,-296.082377,-4136.915689
3046.623189,-9030.512492,-1480.411884,-5132.839837
3046.623526,-8364.327145,-2368.659014,-3294.210641
3046.623864,-9326.594869,-3108.864956,-2987.772442
3046.624201,-10288.862594,-3404.947333,-2834.553343
3046.624538,-10658.965565,-2590.720797,-2834.553343
3046.624876,-12065.356855,-4293.194464,-3064.381992
3046.625213,-10955.047942,-4219.173869,-2911.162892
3046.625551,-8882.471304,-5995.668130,-2604.724693
3046.625888,-8216.285956,-5847.626942,919.314598
3046.626226,-10066.800811,-4663.297435,1302.362347
3046.626563,-10955.047942,-1850.514855,-1532.190996
3046.626900,-11103.089130,-1480.411884,-4060.306139
3046.627238,-11177.109724,-3330.926739,-1915.238745
3046.627575,-11029.068536,-3330.926739,-306.438199
3046.627913,-8660.409521,-1480.411884,1225.752797
3046.628250,-9474.636058,-666.185348,2374.896044
3046.628588,-11251.130318,-1554.432478,536.266849
3046.628925,-11547.212695,-2368.659014,-1532.190996
3046.629262,-11769.274478,-1628.453072,-459.657299
3046.629600,-8956.491898,-740.205942,1302.362347
3046.629937,-8290.306550,296.082377,2068.457845
3046.630275,-9844.739029,518.144159,-306.438199
3046.630612,-10584.944971,444.123565,-2374.896044
3046.630950,-9474.636058,0.000000,-2451.505594
3046.631287,-9252.574275,-148.041188,-995.924147
3046.631624,-10214.842000,74.020594,0.000000
3046.631962,-9918.759623,-222.061783,-383.047749
3046.632299,-8438.347739,-2220.617826,-1991.848295
3046.632637,-8068.244768,-3034.844362,1225.752797
3046.632974,-9992.780217,-1924.535449,3294.210641
3046.633311,-9992.780217,-444.123565,1685.410096
3046.633649,-9770.718434,444.123565,-1378.971896
3046.633986,-10288.862594,-1110.308913,-1149.143247
3046.634324,-11473.192101,-2146.597232,306.438199
3046.634661,-10436.903782,-888.247130,1762.019645
3046.634999,-9326.594869,370.102971,919.314598
3046.635336,-10436.903782,-1036.288319,536.266849
3046.635673,-10362.883188,-1702.473667,-995.924147
