#time,accel_x,accel_y,accel_z
3007.779010,-9622.677246,740.205942,0.000000
3007.779348,-8882.471304,518.144159,-1072.533697
3007.779686,-9548.656652,-296.082377,-229.828649
3007.780023,-10140.821405,-296.082377,153.219100
3007.780361,-8956.491898,0.000000,-612.876398
3007.780699,-9178.553681,-74.020594,-306.438199
3007.781037,-9844.739029,-296.082377,-459.657299
3007.781374,-9622.677246,-592.164754,-383.047749
3007.781712,-9770.718434,-1036.288319,-306.438199
3007.782050,-9474.636058,-666.185348,0.000000
3007.782387,-9474.636058,-148.041188,-383.047749
3007.782725,-10436.903782,-148.041188,-383.047749
3007.783063,-10510.924376,-1258.350101,-306.438199
3007.783400,-9400.615463,-592.164754,76.609550
3007.783738,-9696.697840,-296.082377,689.485948
3007.784076,-10732.986159,222.061783,0.000000
3007.784414,-11103.089130,-296.082377,-919.314598
3007.784751,-11029.068536,-1258.350101,-1149.143247
3007.785089,-10066.800811,-888.247130,-842.705048
3007.785427,-9992.780217,-666.185348,-995.924147
3007.785764,-11029.068536,-1110.308913,-1991.848295
3007.786102,-10140.821405,-2294.638420,-2604.724693
3007.786440,-8956.491898,-3256.906145,-2068.457845
3007.786777,-8808.450710,-2738.761985,0.000000
3007.787115,-10584.944971,-1628.453072,-383.047749
3007.787453,-11399.171507,-2368.659014,-2221.676944
3007.787791,-10658.965565,-2368.659014,-3600.648841
3007.788128,-9400.615463,-3997.112087,-1991.848295
3007.788466,-9400.615463,-3849.070898,-383.047749
3007.788804,-9252.574275,-2960.823768,-459.657299
3007.789141,-10955.047942,-2886.803174,-2298.286494
3007.789479,-10066.800811,-2442.679609,-2757.943793
3007.789817,-9474.636058,-2516.700203,-1991.848295
3007.790154,-10288.862594,-1776.494261,-995.924147
3007.790492,-11103.089130,-2072.576638,-689.485948
3007.790830,-11769.274478,-962.267725,-1532.190996
3007.791168,-9992.780217,-1406.391290,-3447.429741
3007.791505,-9252.574275,-1258.350101,-1532.190996
3007.791843,-9252.574275,-1998.556043,-612.876398
3007.792181,-9178.553681,-1628.453072,383.047749
3007.792518,-9696.697840,0.000000,-383.047749
3007.792856,-10066.800811,148.041188,-1072.533697
3007.793194,-10066.800811,814.226536,-1608.800546
3007.793531,-11177.109724,-666.185348,-2451.505594
3007.793869,-9992.780217,-2146.597232,-3753.867940
3007.794207,-9178.553681,-2886.803174,-3677.258390
3007.794544,-8882.471304,-3701.029710,-2757.943793
3007.794882,-7994.224174,-4737.318029,-2528.115143
3007.795220,-7402.059420,-4515.256246,-2221.676944
3007.795558,-8956.491898,-3108.864956,-1302.362347
3007.795895,-10807.006753,-2664.741391,-1378.971896
3007.796233,-11769.274478,-1776.494261,-2757.943793
3007.796571,-11251.130318,-2368.659014,-3677.258390
3007.796908,-10510.924376,-4071.132681,-1685.410096
3007.797246,-10732.986159,-4367.215058,-536.266849
3007.797584,-9770.718434,-4811.338623,-229.828649
3007.797921,-9474.636058,-4367.215058,0.000000
3007.798259,-9696.697840,-3627.009116,-689.485948
3007.798597,-10066.800811,-4145.153275,-1915.238745
3007.798935,-10214.842000,-3775.050304,-1225.752797
3007.799272,-9770.718434,-2960.823768,-383.047749
3007.799610,-10436.903782,-740.205942,-229.828649
3007.799948,-11399.171507,444.123565,-1991.848295
3007.800285,-11769.274478,-1406.391290,-3524.039291
3007.800623,-11177.109724,-3627.009116,-3370.820191
3007.800961,-9844.739029,-3627.009116,-2374.896044
3007.801298,-9326.594869,-3330.926739,-1915.238745
3007.801636,-8882.471304,-3775.050304,-2451.505594
3007.801974,-8586.388927,-3997.112087,-4290.134789
3007.802312,-9474.636058,-3997.112087,-3370.820191
3007.802649,-9770.718434,-1776.494261,-2604.724693
3007.802987,-8956.491898,-296.082377,-2834.553343
3007.803325,-10881.027347,518.144159,-2298.286494
3007.803662,-11621.233289,-814.226536,-1455.581446
3007.804000,-11547.212695,-370.102971,-1685.410096
3007.804338,-9400.615463,-814.226536,0.000000
3007.804675,-8142.265362,-2368.659014,2757.943793
3007.805013,-9474.636058,-2812.782580,3370.820191
3007.805351,-10362.883188,-962.267725,919.314598
3007.805689,-9400.615463,0.000000,-1302.362347
3007.806026,-9474.636058,-222.061783,-1608.800546
3007.806364,-10732.986159,-1110.308913,-2298.286494
3007.806702,-10066.800811,518.144159,-4060.306139
3007.807039,-9400.615463,74.020594,-3064.381992
3007.807377,-9030.512492,222.061783,-1608.800546
3007.807715,-9548.656652,-962.267725,-2681.334243
3007.808052,-10732.986159,-1554.432478,-2834.553343
3007.808390,-11029.068536,-2516.700203,-1991.848295
3007.808728,-9844.739029,-3775.050304,-1991.848295
3007.809066,-9104.533087,-4367.215058,-1225.752797
3007.809403,-9992.780217,-4071.132681,383.047749
3007.809741,-10510.924376,-3627.009116,-1378.971896
3007.810079,-10436.903782,-2738.761985,-3447.429741
3007.810416,-11843.295072,-3404.947333,-3677.258390
3007.810754,-10807.006753,-4293.194464,-4443.353888
3007.811092,-8882.471304,-4663.297435,-3600.648841
3007.811429,-8512.368333,-3923.091493,-2911.162892
3007.811767,-8882.471304,-4219.173869,-2451.505594
3007.812105,-9696.697840,-4293.194464,-689.485948
3007.812442,-9474.636058,-3923.091493,-689.485948
3007.812780,-9622.677246,-2294.638420,919.314598
3007.813118,-11399.171507,-1480.411884,1149.143247
3007.813456,-11547.212695,-888.247130,0.000000
3007.813793,-12213.398043,-666.185348,-1762.019645
3007.814131,-10732.986159,-1406.391290,-2757.943793
3007.814469,-9548.656652,-2812.782580,-3064.381992
3007.814806,-8068.244768,-3182.885551,-3753.867940
3007.815144,-7846.182985,-3034.844362,-4366.744339
3007.815482,-8808.450710,-3330.926739,-2911.162892
3007.815819,-9252.574275,-3182.885551,-3983.696590
3007.816157,-9918.759623,-1702.473667,-1455.581446
3007.816495,-10436.903782,-518.144159,0.000000
3007.816833,-10732.986159,370.102971,-153.219100
3007.817170,-11769.274478,-444.123565,-229.828649
3007.817508,-11251.130318,-1628.453072,0.000000
3007.817846,-11029.068536,-3256.906145,-229.828649
3007.818183,-9178.553681,-3701.029710,-1302.362347
3007.818521,-7920.203579,-4515.256246,-1378.971896
3007.818859,-7698.141797,-4959.379811,-995.924147
3007.819196,-8734.430116,-3923.091493,-306.438199
3007.819534,-9030.512492,-1554.432478,-766.095498
3007.819872,-10288.862594,1036.288319,-1685.410096
3007.820210,-11843.295072,592.164754,-1991.848295
3007.820547,-13101.645173,0.000000,-2528.115143
3007.820885,-11621.233289,-1406.391290,-2681.334243
3007.821223,-9252.574275,-3330.926739,-2068.457845
3007.821560,-8438.347739,-5107.421000,-536.266849
3007.821898,-8216.285956,-6291.750507,-766.095498
3007.822236,-9400.615463,-5773.606348,-995.924147
3007.822573,-9474.636058,-3923.091493,-3600.648841
3007.822911,-8956.491898,-3108.864956,-3217.601092
3007.823249,-11251.130318,-2368.659014,-4673.182538
3007.823587,-12065.356855,-2664.741391,-5209.449386
3007.823924,-11399.171507,-2664.741391,-4979.620737
3007.824262,-9474.636058,-3404.947333,-2528.115143
3007.824600,-9770.718434,-3849.070898,-536.266849
3007.824937,-10510.924376,-3775.050304,-995.924147
3007.825275,-9992.780217,-3923.091493,-536.266849
3007.825613,-10955.047942,-4515.256246,-919.314598
3007.825950,-10510.924376,-3923.091493,-1302.362347
3007.826288,-9844.739029,-4071.132681,-1608.800546
3007.826626,-9918.759623,-2146.597232,-536.266849
3007.826964,-9030.512492,0.000000,-842.705048
3007.827301,-9992.780217,2590.720797,-1608.800546
3007.827639,-11177.109724,1628.453072,-2221.676944
3007.827977,-11103.089130,1184.329507,-1838.629195
3007.828314,-10955.047942,-296.082377,-306.438199
3007.828652,-10214.842000,0.000000,-919.314598
3007.828990,-10214.842000,-1776.494261,0.000000
3007.829327,-9474.636058,-1628.453072,-766.095498
3007.829665,-7402.059420,-1406.391290,-2757.943793
3007.830003,-8068.244768,0.000000,-1455.581446
3007.830341,-9474.636058,-666.185348,-2374.896044
3007.830678,-10066.800811,-1258.350101,-3140.991542
3007.831016,-10362.883188,-666.185348,-2757.943793
3007.831354,-9918.759623,-592.164754,-1838.629195
3007.831691,-9030.512492,-740.205942,0.000000
3007.832029,-8882.471304,-1480.411884,383.047749
3007.832367,-9178.553681,-1924.535449,842.705048
3007.832704,-10510.924376,-2960.823768,229.828649
3007.833042,-11325.150913,-4071.132681,1072.533697
3007.833380,-11473.192101,-3034.844362,842.705048
3007.833718,-10881.027347,-2516.700203,0.000000
3007.834055,-10362.883188,-814.226536,-1378.971896
3007.834393,-9178.553681,-1480.411884,-1532.190996
3007.834730,-8808.450710,-888.247130,-842.705048
3007.835068,-9548.656652,-1480.411884,0.000000
3007.835405,-12361.439231,74.020594,0.000000
3007.835743,-12065.356855,0.000000,-2298.286494
3007.836081,-12139.377449,-1628.453072,-2451.505594
3007.836418,-11251.130318,-4293.194464,-536.266849
3007.836756,-8438.347739,-3627.009116,-766.095498
3007.837093,-8438.347739,-3997.112087,536.266849
3007.837431,-8142.265362,-3034.844362,-1378.971896
3007.837769,-9104.533087,-3034.844362,-2298.286494
3007.838106,-10955.047942,-1776.494261,-1455.581446
3007.838444,-10436.903782,0.000000,-766.095498
3007.838781,-10584.944971,592.164754,-459.657299
3007.839119,-11251.130318,296.082377,-153.219100
3007.839456,-9844.739029,-518.144159,1072.533697
3007.839794,-10436.903782,-1850.514855,2604.724693
3007.840132,-9622.677246,-1702.473667,3677.258390
3007.840469,-9844.739029,-1332.370696,3064.381992
3007.840807,-9326.594869,-1184.329507,1378.971896
3007.841144,-8808.450710,814.226536,536.266849
3007.841482,-8216.285956,1628.453072,919.314598
3007.841819,-9696.697840,3552.988522,1072.533697
3007.842157,-11695.253884,4811.338623,-1378.971896
3007.842495,-12287.418637,4589.276840,-3447.429741
3007.842832,-12065.356855,2368.659014,-2757.943793
3007.843170,-10584.944971,0.000000,-536.266849
3007.843507,-7328.038826,-444.123565,1991.848295
3007.843845,-7772.162391,-2886.803174,3217.601092
3007.844183,-9474.636058,-2368.659014,1685.410096
3007.844520,-9548.656652,-3034.844362,-536.266849
3007.844858,-10140.821405,-2146.597232,0.000000
3007.845195,-9770.718434,-814.226536,383.047749
3007.845533,-9844.739029,0.000000,229.828649
3007.845870,-11695.253884,1184.329507,-919.314598
3007.846208,-11177.109724,-814.226536,-1685.410096
3007.846546,-9252.574275,-1924.535449,-1149.143247
3007.846883,-9030.512492,-3182.885551,2068.457845
3007.847221,-10214.842000,-3478.967927,2911.162892
3007.847558,-9622.677246,-3182.885551,2221.676944
3007.847896,-9770.718434,-2368.659014,1685.410096
3007.848233,-10140.821405,-1184.329507,1225.752797
3007.848571,-10881.027347,-518.144159,0.000000
3007.848909,-11177.109724,370.102971,459.657299
3007.849246,-10955.047942,1110.308913,-229.828649
3007.849584,-10732.986159,1184.329507,0.000000
3007.849921,-10584.944971,962.267725,-1225.752797
3007.850259,-10288.862594,-814.226536,-1072.533697
3007.850597,-10214.842000,-1628.453072,0.000000
3007.850934,-9696.697840,-2146.597232,612.876398
3007.851272,-9474.636058,-1480.411884,229.828649
3007.851609,-9474.636058,-296.082377,536.266849
3007.851947,-9844.739029,0.000000,-995.924147
3007.852284,-10140.821405,518.144159,-2987.772442
3007.852622,-10214.842000,370.102971,-2374.896044
3007.852960,-9252.574275,1110.308913,-612.876398
3007.853297,-9104.533087,592.164754,76.609550
3007.853635,-9992.780217,370.102971,1302.362347
3007.853972,-10584.944971,444.123565,689.485948
3007.854310,-9844.739029,-1036.288319,1838.629195
3007.854647,-10066.800811,-444.123565,2451.505594
